Address,is_address
"Ispat Bhawan, Near Petrol Pump, MCD Stall, Lodhi Road, New Delhi",1
"Shop 100, Khanna Market, Lodhi Road, New Delhi",1
"67, Khanna Market, Lodhi Road, New Delhi",1
"6, Shop Mini Market, Lodhi Road Complex, Lodhi Road, New Delhi",1
"E-89, BK Dutt Colony, Karbala Market, Lodhi Road, New Delhi",1
"B-126, BK Dutt Colony, Lodhi Road, New Delhi",1
"Opposite Mausam Bhawan, Near Gate 1, Lodhi Road, New Delhi",1
"NH 8, Near Radission Hotel, Mahipalpur, New Delhi",1
"3, M.R. Complex, NH 8, Near Rangpuri Bus Stand, Mahipalpur, New Delhi",1
"A 29/3, NH 8, Mahipalpur Extension, Mahipalpur, New Delhi",1
"104/2, Near Rangpuri Bus Stand, NH 8, Mahipalpur, New Delhi",1
"L-10, Near IGI Airport, Mahipalpur, New Delhi",1
"Near Nike Showroom, Rangpuri, NH-8, Mahipalpur, New Delhi",1
"Shop 2, J.D Complex, 11, Old Rangpuri Road, Mahipalpur Extension, Mahipalpur, New Delhi",1
"42, Near Sub Station, Mahipalpur, New Delhi",1
"Badam Singh Market, NH 8, Rangpuri Extention, Mahipalpur, New Delhi",1
"Shop 4, L 96, Rangpuri Road, Mahipalpur Extension, Mahipalpur, New Delhi",1
"77, Main Vasant Kunj Road, Near IDBI Bank, Mahipalpur, New Delhi",1
"Main Vasant Kunj Road, Opposite OBC Bank, Mahipalpur, New Delhi",1
"A-1A, NH 8, Mahipalpur Extention, Mahipalpur, New Delhi",1
"La-Sapphire Hotel, A-23, NH 8, Mahipalpur, New Delhi",1
"Shop 1 & 2, K Block, Mahipalpur Extension, Near Labor Chowk, Mahipalpur, New Delhi",1
"Opposite Vishal Mega Mart, Mahipalpur, New Delhi",1
"L73/L322, NH8, Near IGI Airport, Mahipalpur Extension, Mahipalpur, New Delhi",1
"L 380, Near Allahabad Bank & Red Light Chowk, NH 8, Mahipalpur, New Delhi",1
"Hotel Vishal Residency, NH 8, Rangpuri, Mahipalpur, New Delhi",1
"A-79, Chandgi Ram Building, Vasant Kunj Road, NH 8, Mahipalpur, New Delhi",1
"A-63, Street 1, Mahipalpur, New Delhi",1
"A-67/1, NH 8 Extention, Mahipalpur, New Delhi",1
"78, Main Mehrauli Road, Mahipalpur, New Delhi",1
"A-79, Main Red Light Chowk, Opposite Vishal Mega Mart, Main Vasant Kunj Road, Mahipalpur, New Delhi",1
"Hotel Delhi 37, A-78, NH 8, Mahipalpur, New Delhi",1
"L 96, Old Rangpuri Road, Mahipalpur, New Delhi",1
"L-192, Gali 7, Near Labour Chowk, Mahipalpur, New Delhi",1
"L-1, Mahipalpur, New Delhi",1
"Near Kavira Garden, NH-8, Mahipalpur, New Delhi",1
"K-26-C, Main Road, Mahipalpur, New Delhi",1
"Near Kavira Garden, NH-8, Mahipalpur, New Delhi",1
"Opposite NSG Camp, Mahipalpur Extension, Mahipalpur, New Delhi",1
"NH8, Opposite IGI Airport, Mahipalpur, New Delhi",1
"Dee Marks Hotel & Resort, Adjoining Shiv Murti, NH 8, Mahipalpur, New Delhi",1
"21, Milestone Hotel and Resort, N.H 8, Near Shiv Murti, Rangpuri, Mahipalpur, New Delhi",1
"Shop 1, Badam Singh Market, Rangpuri Bus Stop, Mahipalpur, New Delhi",1
"Labour Chouk Mahipalpur, Mahipalpur, New Delhi",1
"K 98, Mahipalpur, New Delhi",1
"A-25, KH 393, Near IGI Airport, Mahipalpur, New Delhi",1
"Plot 802/2, Block K, Main Vasant Kunj Road, Near Mata Chowk & Prem Maruti, Mahipalpur, New Delhi",1
"A Block, Near Main Red Light Chowk, Opposite Vishal Mega Mart, Mahipalpur, New Delhi",1
"A 50/2, Lane 1, Near Manoj Telecom, Mahipalpur, New Delhi",1
"KH 406, NH  8, Delhi - Gurgaon Road, Rangpuri, Near Shiv Murti, Mahipalpur, New Delhi",1
"Badam Singh Market, Mahipalpur, New Delhi",1
"Gali 7, Mahipalpur, New Delhi",1
"Shop 90A, Road 4, Gali 7, Near Anand Lok Inn, Mahipalpur, New Delhi",1
"Shop 105, Old Rangpuri Road, Labour Chowk, Mahipalpur, New Delhi",1
"K-311, Gali No. 4, Mahipalpur, New Delhi",1
"K-Block, Rangpuri Road, Mahipalpur, New Delhi",1
"A-2/269, Road 2, Near Good Luck Hotel, Mahipalpur, New Delhi",1
"L-96, Shubraj Complex, Labour Chowk, Mahipalpur, New Delhi",1
"K111 Rang Puri Road, Mahipalpur, New Delhi",1
"K-4, Shop 159, Rangpuri Road, Mahipalpur, New Delhi",1
"Lane 9, Old Rangpuri Road, Mahipalpur Extension, Mahipalpur, New Delhi",1
"814, Mahipalpur Mata Chowk, Vasant Kunj Road, Mahipalpur, New Delhi",1
"Shalimar Hotel, A-160, Road 4, Mahipalpur Extension, Mahipalpur, New Delhi",1
"K-98, Rangpuri, Mahipalpur Road, Mahipalpur, New Delhi",1
"184, Ground Floor, Road 1, Mahipalpur, New Delhi",1
"A-160, Hotel Shalimaar, Mahipalpur, New Delhi",1
"L 321/13, N.H. 8, Near Saptagiri Hotel, Mahipalpur, New Delhi",1
"3, A 104, Road 4, Mahipalpur, New Delhi",1
"L-25, Mahipalpur, New Delhi",1
"A-116, Road 4, Near IPH, Mahipalpur, New Delhi",1
"Main Vasant Kunj Road, Mahipalpur, New Delhi",1
"National Highway 8, Near Shanti Place Hotel, Mahipalpur, New Delhi",1
"A-53,   NH-8, Near IGI Airport, Mahipalpur, New Delhi",1
"L-1, Street 1, Mahipalpur, New Delhi",1
"Badam Singh Market, NH 8, Rangpuri, Mahipalpur, New Delhi",1
"Old Rangpuri, Near Sabzi Mandi, Mahipalpur, New Delhi",1
"Maidens Hotel, 7, Shamnath Marg, Civil Lines, New Delhi",1
"Maidens Hotel, 7, Shamnath Marg, Civil Lines, New Delhi",1
"Maidens Hotel, 7, Shamnath Marg, Civil Lines, New Delhi",1
"House 47, Majnu Ka Tila, New Delhi",1
"B-29, New Sakya House, New Camp, Aruna Nagar, Majnu ka Tila, New Delhi",1
"158, Block 7, Majnu ka Tila, New Delhi",1
"Block 10, House 7, New Aruna Nagar, Majnu ka Tila, New Delhi",1
"House 74 A, Block H, New Aruna Nagar, Majnu ka Tila, New Delhi",1
"Ground Floor, Achi House, Majnu ka Tila, New Delhi",1
"1st floor, Asian Hotel, New Aruna Nagar, Majnu ka Tila, New Delhi",1
"New Aruna Nagar, Majnu ka Tila, New Delhi",1
"42, New Tibetan Colony, New Aruna Nagar, Majnu ka Tila, New Delhi",1
"B-4, House 76, Majnu ka Tila, New Delhi",1
"188-A, Block 9, New Aruna Nagar, Majnu ka Tila, New Delhi",1
"House 8A, Block 3, Tara House, Majnu ka Tila, New Delhi",1
"Old Camp, Majnu ka Tila, New Delhi",1
"170, Main Road, Aruna Nagar, Majnu ka Tila, New Delhi",1
"Block 10, House 7, New Aruna Nagar, Majnu ka Tila, New Delhi",1
"House 100/B, Block 5, New Aruna Nagar, Majnu ka Tila, New Delhi",1
"15-16, New Tibetan Camp, Majnu Ka Tila",1
"House 16, Block 7, New Aruna Nagar, Majnu ka Tila, New Delhi",1
"House 24/25, New Tibet Camp, New Aruna Nagar, Majnu ka Tila, New Delhi",1
"11, Old Camp House, Majnu ka Tila, New Delhi",1
"House 48, Old Camp, New Aruna Nagar, Majnu ka Tila, New Delhi",1
"B-4, House 76, Majnu ka Tila, New Delhi",1
"4, Somang Complex, New Aruna Nagar, Majnu ka Tila, New Delhi",1
"2-B, Buta Singh Building, Majnu ka Tila, New Delhi",1
"House 24/25, New Aruna Nagar, Majnu ka Tila, New Delhi",1
"J-1/13, Gupta Colony, Khirki Extension, Malviya Nagar, New Delhi",1
"E-6/11,12, Main Road, Malviya Nagar, New Delhi",1
"C 114, Panchsheel Vihar, Khirki Extension, Malviya Nagar, Malviya Nagar, New Delhi",1
"22, New Market, Malviya Nagar, New Delhi",1
"T-540, The Panchshila Rendezvous, Panchshila Park, Malviya Nagar, New Delhi",1
"C-77, Shivalik Road, Malviya Nagar, New Delhi",1
"E-2/16, Near Shani Mandir, Malviya Nagar, New Delhi",1
"C-2, Ground Floor, Panchsheel Vihar, Malviya Nagar, New Delhi",1
"E-2/4, Main Road, Malviya Nagar, New Delhi",1
"E-1/14, Main Road, Malviya Nagar, New Delhi",1
"489/55-1, Malviya Nagar, New Delhi",1
"L-82, Shop 2, Ground Floor, Near Gol Chakkar, Malviya Nagar, New Delhi",1
"210-B, Near Syndicate Bank, Savitri Nagar, Malviya Nagar, New Delhi",1
"40-B, Corner Market, Malviya Nagar, New Delhi",1
"JB-9B, Shop 5, Gupta Colony, Khiki Extension, Malviya Nagar, New Delhi",1
"Shop 1, 179-D, Opposite Select City Walk Mall, Khirki Village, Malviya Nagar, New Delhi",1
"M-67-A, Malviya Nagar, New Delhi Tikona Park",1
"JD-26, Khidki Extension, Malviya Nagar, New Delhi",1
"2, Main Market, Malviya Nagar, New Delhi",1
"489/55/2, Corner Market, Malviya Nagar, New Delhi",1
"E-2/16, Malviya Nagar, New Delhi",1
"E-5/1, Shop 5, Malviya Nagar, New Delhi",1
"T-540, Opposite Arya Samaj Mandir, Malviya Nagar Corner Market, Malviya Nagar, New Delhi",1
"C-2, Shop 2, Panchsheel Vihar, Malviya Nagar, New Delhi",1
"17 & 18, Corner Market, Malviya Nagar, New Delhi",1
"Shop 9, Corner Market, Malviya Nagar, New Delhi",1
"E-2/16, 1st Floor, Near Shani Mandir, Malviya Nagar, New Delhi",1
"Shop 9, Corner Market, Malviya Nagar, New Delhi",1
"2/30, Shivalik Geetanjali Road, Malviya Nagar, New Delhi",1
"1/3, E Block, Main Road, Malviya Nagar, New Delhi",1
"B-6, Ground Floor, Shivalik, Malviya Nagar, New Delhi",1
"2 & 3, E-6/12, Main Road, Malviya Nagar, New Delhi",1
"Malviya Nagar, New Delhi",1
"JE 2, Malviya Nagar, New Delhi",1
"Shop 4, Opposite Main Market, Malviya Nagar, New Delhi",1
"Malviya Nagar, New Delhi",1
"Shop 10 & 11, Corner Market, Malviya Nagar, New Delhi",1
"T -7A, Opposite 90/14-A, Khirki Extension, Malviya Nagar, New Delhi",1
"Building 2, Ground Floor, Corner Market, Maharishi Dayanand Marg, Malviya Nagar, New Delhi",1
"Malviya Nagar, New Delhi",1
"Opposite Select Citywalk, J Block, Malviya Nagar, New Delhi",1
"32, Corner Market, Maharishi Dayanand Marg, Malviya Nagar, New Delhi",1
"C-6, Main Market, Malviya Nagar, New Delhi",1
"17-18, 1st Floor, Corner Market, Malviya Nagar, New Delhi",1
"6, Corner Market, Near Hanuman Temple, Malviya Nagar, New Delhi",1
"14, Navjivan Vihar, Malviya Nagar, New Delhi",1
"181-C, Khirki Extension, Malviya Nagar, New Delhi",1
"2, C-10, Opposite ITI, Main Market, Malviya Nagar, New Delhi",1
"C31, Main Market, Near HDFC Bank, Malviya Nagar, New Delhi",1
"E 6/75, Main Road, Malviya Nagar, New Delhi",1
"Malviya Nagar, New Delhi",1
"3, E-2/16, Malviya Nagar, New Delhi",1
"2A, Corner Market, Near Arya Samaj Mandir, Malviya Nagar, New Delhi",1
"C-5, Main Market, Malviya Nagar, New Delhi",1
"C-5, Ground Floor, Main Market, Malviya Nagar, New Delhi",1
"E-1/12, Ground Floor, Main Market, Malviya Nagar, New Delhi",1
"B1/12, Near Apeejay School, Malviya Nagar, New Delhi",1
"Shop 3, 3/31, Upper Ground Floor, Shivalik Road, Malviya Nagar, New Delhi",1
"10 & 11, Corner Market, Malviya Nagar, New Delhi",1
"C-60, Shivalik Road, Malviya Nagar, New Delhi",1
"50-D, Savitri Nagar, Main Road, Malviya Nagar, New Delhi",1
"Shop 3, Navjivan Vihar Market, Navjivan Vihar, Malviya Nagar, New Delhi",1
"9, 1st Floor, Corner Market, Maharishi Dayanand Marg, Malviya Nagar, New Delhi",1
"H-18/11, Malviya Nagar, New Delhi",1
"T-540, Panchshila Park, Malviya Nagar, New Delhi",1
"C-8, Main Market, Malviya Nagar, New Delhi",1
"30, Corner Market, Malviya Nagar, New Delhi",1
"Opposite Gurudwara, L Block Road, Sector 6, Malviya Nagar, New Delhi",1
"Sri Aurbindo Marg, Malviya Nagar, New Delhi",1
"Navjeevan Vihar, Malviya Nagar, New Delhi",1
"C-7, Malviya Nagar, New Delhi",1
"T-265 C/8A, Chirag Dilli, Malviya Nagar, New Delhi",1
"16, Main Market, Malviya Nagar, New Delhi",1
"J1/110, Gupta Colony, Near Saini Estate, Khirki Extension, Malviya Nagar, New Delhi",1
"489, 55/4, Corner Market, Malviya Nagar, New Delhi",1
"B-2, Local Shopping Complex, STC/MMTC Market, Near Sri Aurobindo College, Malviya Nagar, New Delhi",1
"Shop 1-A, C-10, Ground Floor, Opposite HDFC Bank, Malviya Nagar, New Delhi",1
"33, Corner Market, Malviya Nagar, New Delhi",1
"C 51, Ground Floor, Main Market, Malviya Nagar, New Delhi",1
"Khoj International Artists Association, S-17, Khirkee Extension, Malviya Nagar, New Delhi",1
"Shop 1&2, C51, Ground Floor, Malviya Nagar, New Delhi",1
"C-10, Malviya Nagar, New Delhi",1
"Shivalik Road, Malviya Nagar, New Delhi",1
"C-4, Main Market, Malviya Nagar, New Delhi",1
"Opposite FICCI Auditorium, Near Metro Station, Mandi House, New Delhi",1
"Opposite FICCI Auditorium, Near Metro Station, Mandi House, New Delhi",1
"Mandi House Metro Station, Mandi House, New Delhi",1
"25, Central Lane, Bengali Market, Mandi House, New Delhi",1
"National Museum, Mansingh Road, New Delhi",1
"A-36, Mohan Cooperative Industrial Estate, Mathura Road, New Delhi",1
"A-38, Mohan Cooperative Estate, Near Sarita Vihar Metro Station, Opposite Metro Pillar 302, Mathura Road, New Delhi",1
"Street 2, BE-335, Hari Nagar, Mayapuri Phase 2, New Delhi",1
"BE 359-A, Swargashram Road, Hari Nagar, Mayapuri Phase 2, New Delhi",1
"BE-324, Street 4, Hari Nagar, Mayapuri Phase 2, New Delhi",1
"C-84, Mayapuri Industrial Area, Mayapuri Phase 2, New Delhi",1
"BE-334, Main Road, Hari Nagar, Mayapuri Phase 2, New Delhi",1
"A 140, Gandhi Nagar, Hari Nagar, Mayapuri Phase 2, New Delhi",1
"A1, Main Gandhi Market, Hari Nagar, Mayapuri Phase 2, New Delhi",1
"B-99, Mayapuri Industrial Area, Mayapuri Phase 2, New Delhi",1
"B 357, Hari Nagar, Mayapuri Phase 2, New Delhi",1
"C-101, Mayapuri, Main Road, Near DD Motors, Mayapuri Phase 2, New Delhi",1
"BE-324, Street 4, Opposite M.I.G. Flats, Hari Nagar, Mayapuri Phase 2, New Delhi",1
"BE 332, Hari Nagar Street 3, Mayapuri Phase 2, New Delhi",1
"BE-321/A, Hari Nagar, Mayapuri Phase 2, New Delhi",1
"70, Hari Nagar, Near Jasrotia Hospital, Mayapuri Phase 2, New Delhi",1
"A 148, Gandhi Market, Hari Nagar, Mayapuri Phase 2, New Delhi",1
"4, BSES market, Pocket 1, Mayur Vihar Phase 1, New Delhi",1
"A 1, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",1
"B-1/3B, New Ashok Nagar, Mayur Vihar Phase 1, New Delhi",1
"A 110, New Ashok Nagar, Near, Mayur Vihar Phase 1, New Delhi",1
"Mini DDA Market, Mayur Kunj, Mayur Vihar Phase 1, New Delhi",1
"B 17/E Metro Station, New Ashok Nagar, Near Mayur Vihar Phase 1, New Delhi",1
"A 4/1, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",1
"G-7-9, Sikka Plaza 2, Near Ahlcon Public School, Mayur Vihar Phase 1, New Delhi",1
"A-10, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",1
"15, Upper Ground Floor, Pratap Nagar, Near Mayur Vihar Phase 1, New Delhi",1
"288-B, Pocket 2, Mayur Vihar Phase 1, New Delhi",1
"Acharya Niketan, Mayur Vihar Phase 1, New Delhi",1
"Samachar Market, DAV Complex, Mayur Vihar Phase 1, New Delhi",1
"Opposite Fine Home Apartments, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",1
"P 19, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",1
"1, DDA Market, Pocket 4, Near Maharaja Agrasen College, Mayur Vihar Phase 1, New Delhi",1
"Shop 389, B Block, New Ashok Nagar, Mayur Vihar Phase 1, New Delhi",1
"166, Pratap Nagar, Opposite Pocket 4, Mayur Vihar Phase 1, New Delhi",1
"230, Main Market, Mayur Vihar Phase 1, New Delhi",1
"A-650, New Ashok Nagar, Near Mayur Vihar Phase 1, New Delhi",1
"G-1-4, DLF Galleria Mall, District Centre, Mayur Vihar Phase 1, New Delhi",1
"Shop 3, 4, & 4-A, Samachar Market, Mayur Vihar Phase 1 Extension, Mayur Vihar Phase 1, New Delhi",1
"Shop 2, Plot 1, Sikka Plaza, Mayur Vihar Phase 1, New Delhi",1
"C-24, Acharya Niketan, Near ICICI Bank, Mayur Vihar Phase 1, New Delhi",1
"Metro Station Gate 1, Mayur Vihar Phase 1, New Delhi",1
"24, DDA Market, Pocket 4, Mayur Vihar Phase 1, New Delhi",1
"1st Floor, P-13/A, Aacharya Niketan Market, Mayur Vihar Phase 1, New Delhi",1
"Shop 4 & 5, 1st Floor, Block A/18, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",1
"A-7, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",1
"A 8, Acharya Niketan Market, Opposite Janta Book Depot, Mayur Vihar Phase 1, New Delhi",1
"Shop 5, Plot 101, Gali 15, Pratap Nagar, Mayur Vihar Phase 1, New Delhi",1
"G2-G3, DAV Complex, LSC, Mayur Vihar Phase 1, New Delhi",1
"Near Sikka Plaza, Mayur Vihar Phase 1, New Delhi",1
"B-1/26, New Ashok Nagar, Near, Mayur Vihar Phase 1, New Delhi",1
"D-35, Acharya Niketan, Near Kukreja Hospital, Mayur Vihar Phase 1, New Delhi",1
"38, DDA Market, Jeevan Anmol Hospital, Mayur Vihar Phase 1, New Delhi",1
"G-10, Samachar Market, Mayur Vihar Phase 1, New Delhi",1
"Sandwichai, Shop no 2,3-Sikka Plaza, Mayur Vihar Phase-1",1
"A-9/1, Acharya Niketan, Central Market, Mayur Vihar Phase 1, New Delhi",1
"C-19, Opposite Ahlcon International School, Mayur Vihar Phase 1, New Delhi",1
"11, DDA Market, Pocket 4, Mayur Vihar Phase 1, New Delhi",1
"Shop 2, Local Shopping Complex, DDA Market, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",1
"Shop 12, DDA Local Shoping Center Market, Mayur Vihar Phase 1",1
"16-A, Pocket 3, Mayur Vihar Phase 1, New Delhi",1
"Shop 7 & 8, Block A, Main Road, Ashok Nagar, Near Mayur Vihar Phase 1, New Delhi",1
"32-B, JP Complex, Opposite UNA Enclave, Mayur Vihar Phase 1, New Delhi",1
"Fraser Suites, 4-A, District Centre,  Mayur Vihar Phase 1, New Delhi",1
"C-24/A, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",1
"P 37/38, Pandav Nagar, Mayur Vihar Phase 1, New Delhi",1
"Shop 12, BR Complex, Near Alchon International School, Opposite UNA Enclave, Mayur Vihar Phase 1, New Delhi",1
"606, Shikha Plaza 1, Shashi Park Road, Mayur Vihar Phase 1, New Delhi",1
"Shop G-3, Plot 1, LSC 11, Atlantic Plaza, Mayur Vihar Phase 1, New Delhi",1
"10, Samachar Market, Mayur Vihar Phase 1 Extension, Mayur Vihar Phase 1, New Delhi",1
"B-1, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",1
"417, New Ashok Nagar, Near Mayur Vihar Phase 1, New Delhi",1
"A 60, Main Market Road, New Ashok Nagar, Near, Mayur Vihar Phase 1, New Delhi",1
"B-19, Acharya Niketan Market, Mayur Vihar Phase 1, New Delhi",1
"17/602, Eastend Apartments, Mayur Vihar Phase 1, New Delhi",1
"G-6, Kanishka Complex, Mayur Vihar Phase 1, New Delhi",1
"C31, C Block, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",1
"Mayur Vihar Phase 1, New Delhi",1
"193 Main Road, Shashi Garden, Mayur Vihar Phase 1, New Delhi",1
"East End Apartments, Near New Ashok Nagar Metro Station, Mayur Vihar Phase 1, New Delhi",1
"Shop 15, DDA Local Shopping Center, Mayur Vihar Phase 1, New Delhi",1
"E 62 Pratap Nagar, Mayur Vihar Phase 1, New Delhi",1
"D 33, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",1
"C-29, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",1
"B-116, New Ashok Nagar, Near Mayur Vihar Phase 1, New Delhi",1
"30, Block 15, Vasundhra Road, Mayur Vihar Phase 1, New Delhi Near Mayur Vihar Phase 1",1
"A, Ground Floor , Near Ganpati Complex, New Ashok Nagar, Mayur Vihar Phase 1, New Delhi",1
"S-19, 2nd Floor, Star City Mall, Mayur Vihar Phase 1, New Delhi",1
"F/206, Samaspur Road, Pandav Nagar, Mayur Vihar Phase 1, New Delhi",1
"101 A, Pratap Nagar, Mayur Vihar Phase 1, New Delhi",1
"Pankaj Tower, Mayur Vihar Phase 1, New Delhi",1
"Near Authority, Main Road, Mayur Vihar Phase 1, New Delhi",1
"Opposite Balaji Dental Clinic, Mayur Vihar Phase 1, New Delhi",1
"A 55 & 56, New Ashok Nagar, Near, Mayur Vihar Phase 1, New Delhi",1
"Mayur Vihar Phase 1, New Delhi",1
"Shop 31, DDA Market, Near Jeevan Anmol Hospital, Mayur Vihar Phase 1, New Delhi",1
"G-7, LSC 11, Main Market, Mayur Vihar Phase 1, New Delhi",1
"C 31, Acharya niketan, Mayur Vihar Phase 1, New Delhi",1
"Sikka Plaza, Near Ahlcon Public School, Opposite UNA Enclave, Mayur Vihar Phase 1, New Delhi",1
"P-35-36, Opposite Fine Home Apartments, Mayur Vihar Phase 1, New Delhi",1
"C-2, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",1
"Shop 7, Pocket A, Mayur Vihar Phase 2, New Delhi",1
"1, Durga Complex, Mayur Vihar Phase 2, New Delhi",1
"Below Canara Bank, A Block Market, Mayur Vihar Phase 2, New Delhi",1
"G-6, Plot 14, Vardhaman Plaza, Mayur Vihar Phase 2, New Delhi",1
"G-8, Durga Complex LSC, Mayur Vihar Phase 2, New Delhi",1
"112-A, Pocket F, Mayur Vihar Phase 2, New Delhi",1
"G-9, Krishna Plaza Complex, Pocket A Bus Stand, Mayur Vihar Phase 2, New Delhi",1
"D-1, Opposite Mayur Vihar Bus Depot, Mayur Vihar Phase 2, New Delhi",1
"G-8, Manish Chamber, Pocket B Market, Near Neelam Mata Mandir, Mayur Vihar Phase 2, New Delhi",1
"Shop 15, DDA Market, Pocket C, Mayur Vihar Phase 2, New Delhi",1
"G-6, Sachdeva Plaza, Mayur Vihar Phase 2, New Delhi",1
"7, Purvanchal Plaza, ISC Market, Pocket B, Mayur Vihar Phase 2, New Delhi",1
"G-5, Manish Chamber, LSC, Pocket B, Near Virmani Hospital, Mayur Vihar Phase 2, New Delhi",1
"Near Canara Bank, Block A, Mayur Vihar Phase 2, New Delhi",1
"G-1, Sagar Galaxy, Pocket B, Commercial Complex, Mayur Vihar Phase 2, New Delhi",1
"Shop 5-10, LSC Pocket B, Mayur Vihar Phase 2, New Delhi",1
"3, Sachdeva Plaza, Mayur Vihar Phase 2, New Delhi",1
"4, Pocket B, Mayur Vihar Phase 2, New Delhi",1
"G-S, Abhishek Plaza, Pocket B, Mayur Vihar Phase 2, New Delhi",1
"11/7 Purvanchal Plaza, Mayur Vihar Phase 2, New Delhi",1
"G-6, Vardhman Shrenik Plaza, Pocket B, Mayur Vihar Phase 2, New Delhi",1
"G-2, Vardhman Sainik Plaza, Pocket B-2, Mayur Vihar Phase 2, New Delhi",1
"25A, Pocket B, Mayur Vihar Phase 2, New Delhi",1
"G-4, Durga Complex, Pocket B, Mayur Vihar Phase 2, New Delhi",1
"G-6, GS Arcade, Pocket B, Behind State Bank of India, Mayur Vihar Phase 2, New Delhi",1
"B-66, East Vinod Nagar, Near Mayur Vihar Phase 2, New Delhi",1
"55, A Block Market, Mayur Vihar Phase 2, New Delhi",1
"B-65, East Vinod Nagar, Near, Mayur Vihar Phase 2, New Delhi",1
"104 & 105, Durga Complex, LSC Market, Pocket B, Mayur Vihar Phase 2, New Delhi",1
"D-1/30, New Kondli, Mayur Vihar Phase 3, New Delhi",1
"C-3/88, New Kondli, Mayur Vihar Phase 3, New Delhi",1
"Red Fox Hotel, Community Center, Mayur Vihar Phase 3, New Delhi",1
"B-1/60, New Kondli, Mayur Vihar Phase 3, New Delhi",1
"A-1312, Main Road, Opposite  Pocket A-2, GD Colony, Mayur Vihar Phase 3, New Delhi",1
"1-A, Pocket A3, Mayur Vihar Phase 3, New Delhi",1
"81-B,Pocket A-2, Mayur Vihar Phase 3, New Delhi",1
"38-A, Pocket A-2, Mayur Vihar Phase 3, New Delhi",1
"C-1/30, New Kondli, Near Mangal Bazar Chowk, Mayur Vihar Phase 3, New Delhi",1
"A-1240/2, DDA Market, Mayur Vihar Phase 3, New Delhi",1
"80/A, Pocket A, LIG Flat, Mayur Vihar Phase 3, New Delhi",1
"140-A, Pocket A3, Mayur Vihar Phase 3, New Delhi",1
"Near Ryan International School, Mayur Vihar Phase 3, New Delhi",1
"118 - A2, LIG Flat Market, Opposite Sharma Medical Store, Mayur Vihar Phase 3, New Delhi",1
"G-14, SSG East Plaza, DDA Local Shopping Centre, Mayur Vihar Phase 3, New Delhi",1
"B 1/1 B, Janta Flat, Mayur Vihar Phase 3, New Delhi",1
"G-11, Plot 1-2, SSG East Plaza, Mayur Vihar Phase 3, New Delhi",1
"8, DDA Shopping Complex, Mayur Vihar Phase 3, New Delhi",1
"GD Colony, Mayur Vihar Phase 3, New Delhi",1
"C-4/79, Near Indian Oil Petrol Pump, Mayur Vihar Phase 3, New Delhi",1
"A 118, Pocket A 2, Mayur Vihar Phase 3, New Delhi",1
"Shop 1, Basement, Tularam Complex, Old Kondi, Mayur Vihar Phase 3, New Delhi",1
"84-B, Pocket A-1, Mayur Vihar Phase 3, New Delhi",1
"Old Kondli, Near State Bank Of Patiala, Mayur Vihar Phase 3, New Delhi",1
"DDA, Convenient Shopping Centre 1, Pocket C1, Sector C, Kondli Gharoli, Mayur Vihar Phase 3, New Delhi",1
"Mayur Vihar Phase 3, New Delhi",1
"C-1/130, New Kondli, Mayur Vihar Phase 3, New Delhi",1
"1A, Pocket A-3, Mayur Vihar Phase 3, New Delhi",1
"81A, Pocket A-2, Mayur Vihar Phase 3, New Delhi",1
"A-1155-1156, GD Colony, Mayur Vihar Phase 3, New Delhi",1
"D-1/29, New Kondli, Sani Bazar Road, Mayur Vihar Phase 3, New Delhi",1
"SFS Flats, Near Pocket-C, Mayur Vihar Phase 3, New Delhi",1
"13/2, Ward 1, LIC Road, Near Bhool Bhulia, Mehrauli, New Delhi",1
"13/2, Ward 1, LIC Road, Near Bus Terminal, Mehrauli, New Delhi",1
"13-A/4, Ward 1, Opposite Bhool Bhuliyan, Mehrauli, New Delhi",1
"F-210/A, Main Market, Mehrauli, New Delhi Near Mehrauli",1
"1092/1, Mehrauli Bus Stand, Mehrauli, New Delhi",1
"F-341, Lado Sarai, Mehrauli, New Delhi",1
"D-3/491, Chhatarpur Pahari, Mehrauli, New Delhi",1
"Shop 1, Ambawata Complex, Gurudwara Road, Mehrauli, New Delhi",1
"Shop 1, Ambawata Complex, Gurudwara Road, Mehrauli, New Delhi",1
"16 A, Ward 1, LIC Building, Mehrauli, New Delhi",1
"Mehrauli, New Delhi",1
"893/8 Mehta Tailor Wali Gali Sarai Mehrauli, Mehrauli, New Delhi",1
"Lado Sarai Near Park, Mehrauli, New Delhi",1
"Qutub Tiffin, Ten Style Mile, Kalkadas Marg, Mehrauli, New Delhi",1
